	patA__Streptococcus_pneumoniae_TIGR4_	mefA__Exiguobacterium_sp__S3-2_	rpsJ__Neisseria_gonorrhoeae_FA_1090_	tetB(60)__uncultured_bacterium_	ErmB__Enterococcus_faecium_	Escherichia_coli_EF-Tu_mutants_conferring_resistance_to_Pulvomycin__Escherichia_coli_CFT073_	tetA(60)__uncultured_bacterium_	Haemophilus_parainfluenzae_gyrA_conferring_resistance_to_fluoroquinolones__Haemophilus_parainfluenzae_	tetB(46)__Streptococcus_australis_	ErmF__Bacteroides_fragilis_	CfxA6__uncultured_organism_	tetA(46)__Streptococcus_australis_	Planobispora_rosea_EF-Tu_mutants_conferring_resistance_to_inhibitor_GE2270A__Planobispora_rosea_	Haemophilus_parainfluenzae_parC_conferring_resistance_to_fluoroquinolones__Haemophilus_parainfluenzae_	Streptococcus_mitis_CdsA_with_mutation_conferring_daptomycin_resistance__Streptococcus_oralis_	msbA__Escherichia_coli_str__K-12_substr__MG1655_	oqxB__Escherichia_coli_	tetO__Campylobacter_jejuni_	Escherichia_coli_gyrB_conferring_resistance_to_aminocoumarin__Escherichia_coli_str__K-12_substr__W3110_	patB__Streptococcus_pneumoniae_TIGR4_	CRP__Escherichia_coli_str__K-12_substr__W3110_	bacA__Escherichia_coli_str__K-12_substr__MG1655_	Escherichia_coli_PtsI_with_mutation_conferring_resistance_to_fosfomycin__Escherichia_coli_str__K-12_substr__MC4100_	tet(B)__Gram-negative_bacterium_TC71_	emrR__Escherichia_coli_str__K-12_substr__MG1655_	lsaC__Streptococcus_agalactiae_	mel__Bacteria_	ErmX__Corynebacterium_striatum_	vgaC__Enterobacter_cloacae_	Klebsiella_mutant_PhoP_conferring_antibiotic_resistance_to_colistin__Klebsiella_pneumoniae_	Escherichia_coli_parC_conferring_resistance_to_fluoroquinolone__Escherichia_coli_str__K-12_substr__MG1655_	antibiotic_resistant_fabI__Escherichia_coli_str__K-12_substr__MG1655_	ACT-35__Enterobacter_cloacae_	marA__Escherichia_coli_str__K-12_substr__W3110_	LpxC__Acinetobacter_baumannii_	smeD__Stenotrophomonas_maltophilia_	smeF__Stenotrophomonas_maltophilia_	Escherichia_coli_parE_conferring_resistance_to_fluoroquinolones__Proteobacteria_	Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin__Escherichia_coli_str__K-12_substr__MC4100_	smeR__Stenotrophomonas_maltophilia_	OXY-6-3__Klebsiella_oxytoca_	smeB__Stenotrophomonas_maltophilia_	smeC__Stenotrophomonas_maltophilia_	APH(6)-Id__Pseudomonas_aeruginosa_	APH(3__)-Ib__Pseudomonas_aeruginosa_	TEM-126__Escherichia_coli_	smeA__Stenotrophomonas_maltophilia_	smeS__Stenotrophomonas_maltophilia_	OprM__Pseudomonas_aeruginosa_PAO1_	MexT__Pseudomonas_aeruginosa_PAO1_	Pseudomonas_aeruginosa_gyrA_conferring_resistance_to_fluoroquinolones__Pseudomonas_aeruginosa_PAO1_	nalD__Pseudomonas_aeruginosa_PAO1_	Escherichia_coli_CyaA_with_mutation_conferring_resistance_to_fosfomycin__Escherichia_coli_str__K-12_substr__MC4100_	MexB__Pseudomonas_aeruginosa_	adeL__Acinetobacter_baumannii_	MuxB__Pseudomonas_aeruginosa_PAO1_	antibiotic_resistant_fabG__Escherichia_coli_str__K-12_substr__MG1655_	sul1__Vibrio_fluvialis_	cpxA__Escherichia_coli_O157_H7_str__Sakai_	MexC__Pseudomonas_aeruginosa_	mexK__Pseudomonas_aeruginosa_PAO1_	mexV__Pseudomonas_aeruginosa_PAO1_	OXA-50__Pseudomonas_aeruginosa_	PDC-8__Pseudomonas_aeruginosa_	MexS__Pseudomonas_aeruginosa_PAK_	basS__Pseudomonas_aeruginosa_	FosA5__Escherichia_coli_	mexY__Pseudomonas_aeruginosa_PAO1_	opmE__Pseudomonas_aeruginosa_	APH(3_)-IIb__Pseudomonas_aeruginosa_	smeE__Stenotrophomonas_maltophilia_	adeG__Acinetobacter_baumannii_AYE_	TriA__Pseudomonas_aeruginosa_PAO1_	TriB__Pseudomonas_aeruginosa_PAO1_	TriC__Pseudomonas_aeruginosa_PAO1_	Pseudomonas_mutant_PhoQ_conferring_resistance_to_colistin__Pseudomonas_aeruginosa_PAO1_	mexZ__Pseudomonas_aeruginosa_PAO1_	Pseudomonas_aeruginosa_soxR__Pseudomonas_aeruginosa_PAO1_	MuxA__Pseudomonas_aeruginosa_PAO1_	arnA__Pseudomonas_aeruginosa_PAO1_	mexJ__Pseudomonas_aeruginosa_PAO1_	mexL__Pseudomonas_aeruginosa_PAO1_	nalC__Pseudomonas_aeruginosa_PAO1_	Type_A_NfxB__Pseudomonas_aeruginosa_PAO1_	Pseudomonas_aeruginosa_emrE__Pseudomonas_aeruginosa_PAO1_	Klebsiella_pneumoniae_OmpK35__Klebsiella_pneumoniae_subsp__pneumoniae_HS11286_
MexS__Pseudomonas_aeruginosa_PAK_	0.780870260052	0.843154949973	0.868777120186	0.913057122898	0.925247333353	0.801276405835	0.913057122898	0.939680215057	0.913057122898	0.974550998085	0.962306403228	0.925247333353	0.962306403228	0.9783690458	0.942381756817	0.729633881452	0.777594655199	0.957711702266	0.82930317722	0.939680215057	0.763899521974	0.812799613109	0.720823611286	0.9783690458	0.761955760638	0.9783690458	0.9354601436	0.9783690458	0.799546574902	0.787264612157	0.871184443351	0.84749575406	0.847714681772	0.847714681772	0.738553256606	0.609141609844	0.609141609844	0.738553256606	0.844536853919	0.571849878985	0.824808067613	0.662143150493	0.662143150493	0.974550998085	0.974550998085	0.654783195596	0.723655053782	0.723655053782	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.696127437394	0.415398472954	0.696127437394	0.415398472954	0.696127437394	0.654783195596	0.328631661988	0.0	0.0	0.0	0.0	0.328631661988	0.0	0.0	0.654783195596	0.0	0.0	0.328631661988	0.654783195596	0.654783195596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.328631661988	0.0	0.0	0.0	0.0	0.0	0.654783195596
basS__Pseudomonas_aeruginosa_	0.780870260052	0.843154949973	0.868777120186	0.913057122898	0.925247333353	0.801276405835	0.913057122898	0.939680215057	0.913057122898	0.974550998085	0.962306403228	0.925247333353	0.962306403228	0.9783690458	0.942381756817	0.729633881452	0.777594655199	0.957711702266	0.82930317722	0.939680215057	0.763899521974	0.812799613109	0.720823611286	0.9783690458	0.761955760638	0.9783690458	0.9354601436	0.9783690458	0.799546574902	0.787264612157	0.871184443351	0.84749575406	0.847714681772	0.847714681772	0.738553256606	0.609141609844	0.609141609844	0.738553256606	0.844536853919	0.571849878985	0.824808067613	0.662143150493	0.662143150493	0.974550998085	0.974550998085	0.654783195596	0.723655053782	0.723655053782	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.696127437394	0.415398472954	0.696127437394	0.415398472954	0.696127437394	0.654783195596	0.328631661988	0.0	0.0	0.0	0.0	0.328631661988	0.0	0.0	0.654783195596	0.0	0.0	0.328631661988	0.654783195596	0.654783195596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.328631661988	0.0	0.0	0.0	0.0	0.0	0.654783195596
FosA5__Escherichia_coli_	0.820935878728	0.810059594629	0.913057122898	0.868777120186	0.800396953873	0.801276405835	0.849395729822	0.744258558622	0.849395729822	0.974550998085	0.839950059035	0.854023842618	0.962306403228	0.9783690458	0.942381756817	0.760144283929	0.760144283929	0.957711702266	0.738489452264	0.939680215057	0.755683952748	0.793123380509	0.714823885712	0.9783690458	0.761955760638	0.654783195596	0.87638184858	0.654783195596	0.799546574902	0.680136991272	0.773926047614	0.871184443351	0.861273905665	0.72711240894	0.846861357265	0.846861357265	0.846861357265	0.952853637038	0.957711702266	0.844536853919	0.844536853919	0.962306403228	0.962306403228	0.974550998085	0.974550998085	0.654783195596	0.970993901747	0.970993901747	0.723655053782	0.723655053782	0.723655053782	0.723655053782	0.415398472954	0.974550998085	0.974550998085	0.974550998085	0.415398472954	0.9783690458	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.9783690458	0.654783195596	0.654783195596	0.0	0.654783195596	0.654783195596	0.9783690458	0.9783690458	0.9783690458	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.9783690458	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.328631661988
mexY__Pseudomonas_aeruginosa_PAO1_	0.780870260052	0.843154949973	0.868777120186	0.913057122898	0.925247333353	0.801276405835	0.913057122898	0.939680215057	0.913057122898	0.974550998085	0.962306403228	0.925247333353	0.962306403228	0.9783690458	0.942381756817	0.729633881452	0.777594655199	0.957711702266	0.82930317722	0.939680215057	0.763899521974	0.812799613109	0.720823611286	0.9783690458	0.761955760638	0.9783690458	0.9354601436	0.9783690458	0.799546574902	0.787264612157	0.871184443351	0.84749575406	0.847714681772	0.847714681772	0.738553256606	0.609141609844	0.609141609844	0.738553256606	0.844536853919	0.571849878985	0.824808067613	0.662143150493	0.662143150493	0.974550998085	0.974550998085	0.654783195596	0.723655053782	0.723655053782	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.696127437394	0.415398472954	0.696127437394	0.415398472954	0.696127437394	0.654783195596	0.328631661988	0.0	0.0	0.0	0.0	0.328631661988	0.0	0.0	0.654783195596	0.0	0.0	0.328631661988	0.654783195596	0.654783195596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.328631661988	0.0	0.0	0.0	0.0	0.0	0.654783195596
opmE__Pseudomonas_aeruginosa_	0.780870260052	0.843154949973	0.868777120186	0.913057122898	0.925247333353	0.801276405835	0.913057122898	0.939680215057	0.913057122898	0.974550998085	0.962306403228	0.925247333353	0.962306403228	0.9783690458	0.942381756817	0.729633881452	0.777594655199	0.957711702266	0.82930317722	0.939680215057	0.763899521974	0.812799613109	0.720823611286	0.9783690458	0.761955760638	0.9783690458	0.9354601436	0.9783690458	0.799546574902	0.787264612157	0.871184443351	0.84749575406	0.847714681772	0.847714681772	0.738553256606	0.609141609844	0.609141609844	0.738553256606	0.844536853919	0.571849878985	0.824808067613	0.662143150493	0.662143150493	0.974550998085	0.974550998085	0.654783195596	0.723655053782	0.723655053782	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.696127437394	0.415398472954	0.696127437394	0.415398472954	0.696127437394	0.654783195596	0.328631661988	0.0	0.0	0.0	0.0	0.328631661988	0.0	0.0	0.654783195596	0.0	0.0	0.328631661988	0.654783195596	0.654783195596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.328631661988	0.0	0.0	0.0	0.0	0.0	0.654783195596
APH(3_)-IIb__Pseudomonas_aeruginosa_	0.796531462892	0.843154949973	0.868777120186	0.913057122898	0.854023842618	0.801276405835	0.913057122898	0.939680215057	0.913057122898	0.974550998085	0.962306403228	0.925247333353	0.962306403228	0.9783690458	0.942381756817	0.747084252722	0.777594655199	0.957711702266	0.821301162376	0.939680215057	0.763899521974	0.812799613109	0.740499843886	0.9783690458	0.797857225079	0.9783690458	0.9354601436	0.9783690458	0.875664952835	0.875664952835	0.871184443351	0.732508507938	0.72711240894	0.861273905665	0.846861357265	0.561187644128	0.609141609844	0.609141609844	0.709310186593	0.571849878985	0.824808067613	0.514241616087	0.514241616087	0.974550998085	0.974550998085	0.9783690458	0.474173907327	0.474173907327	0.222627006205	0.222627006205	0.474173907327	0.474173907327	0.696127437394	0.132443633542	0.415398472954	0.132443633542	0.696127437394	0.654783195596	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.0	0.328631661988	0.328631661988	0.9783690458	0.328631661988	0.328631661988	0.0	0.654783195596	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.9783690458
smeE__Stenotrophomonas_maltophilia_	0.780870260052	0.843154949973	0.868777120186	0.913057122898	0.925247333353	0.801276405835	0.913057122898	0.939680215057	0.913057122898	0.974550998085	0.962306403228	0.925247333353	0.962306403228	0.9783690458	0.942381756817	0.760144283929	0.787306005686	0.957711702266	0.77003668548	0.939680215057	0.763899521974	0.740499843886	0.740499843886	0.9783690458	0.839787975288	0.9783690458	0.9354601436	0.9783690458	0.787264612157	0.939680215057	0.942381756817	0.871184443351	0.636067469327	0.758906366244	0.609141609844	0.609141609844	0.609141609844	0.561187644128	0.571849878985	0.659201443438	0.957711702266	0.662143150493	0.662143150493	0.696127437394	0.696127437394	0.9783690458	0.474173907327	0.474173907327	0.723655053782	0.723655053782	0.723655053782	0.723655053782	0.974550998085	0.696127437394	0.696127437394	0.696127437394	0.974550998085	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.9783690458	0.654783195596	0.654783195596	0.654783195596	0.0	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.9783690458
adeG__Acinetobacter_baumannii_AYE_	0.796531462892	0.843154949973	0.868777120186	0.913057122898	0.854023842618	0.792202926919	0.913057122898	0.939680215057	0.913057122898	0.974550998085	0.962306403228	0.925247333353	0.962306403228	0.9783690458	0.942381756817	0.760144283929	0.787306005686	0.957711702266	0.780078055432	0.939680215057	0.774208871753	0.751449914122	0.751449914122	0.9783690458	0.809284531042	0.9783690458	0.9354601436	0.9783690458	0.939680215057	0.939680215057	0.942381756817	0.84749575406	0.636067469327	0.758906366244	0.719672848067	0.719672848067	0.719672848067	0.609141609844	0.571849878985	0.709310186593	0.957711702266	0.662143150493	0.662143150493	0.974550998085	0.974550998085	0.9783690458	0.474173907327	0.474173907327	0.474173907327	0.474173907327	0.723655053782	0.723655053782	0.415398472954	0.415398472954	0.132443633542	0.415398472954	0.696127437394	0.654783195596	0.328631661988	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.328631661988	0.654783195596	0.654783195596	0.9783690458	0.654783195596	0.654783195596	0.328631661988	0.654783195596	0.0	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.9783690458
TriA__Pseudomonas_aeruginosa_PAO1_	0.780870260052	0.843154949973	0.868777120186	0.913057122898	0.925247333353	0.801276405835	0.913057122898	0.939680215057	0.913057122898	0.974550998085	0.962306403228	0.925247333353	0.962306403228	0.9783690458	0.942381756817	0.729633881452	0.777594655199	0.957711702266	0.82930317722	0.939680215057	0.763899521974	0.812799613109	0.720823611286	0.9783690458	0.761955760638	0.9783690458	0.9354601436	0.9783690458	0.799546574902	0.787264612157	0.871184443351	0.84749575406	0.847714681772	0.847714681772	0.738553256606	0.609141609844	0.609141609844	0.738553256606	0.844536853919	0.571849878985	0.824808067613	0.662143150493	0.662143150493	0.974550998085	0.974550998085	0.654783195596	0.723655053782	0.723655053782	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.696127437394	0.415398472954	0.696127437394	0.415398472954	0.696127437394	0.654783195596	0.328631661988	0.0	0.0	0.0	0.0	0.328631661988	0.0	0.0	0.654783195596	0.0	0.0	0.328631661988	0.654783195596	0.654783195596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.328631661988	0.0	0.0	0.0	0.0	0.0	0.654783195596
TriB__Pseudomonas_aeruginosa_PAO1_	0.780870260052	0.843154949973	0.868777120186	0.913057122898	0.925247333353	0.801276405835	0.913057122898	0.939680215057	0.913057122898	0.974550998085	0.962306403228	0.925247333353	0.962306403228	0.9783690458	0.942381756817	0.729633881452	0.777594655199	0.957711702266	0.82930317722	0.939680215057	0.763899521974	0.812799613109	0.720823611286	0.9783690458	0.761955760638	0.9783690458	0.9354601436	0.9783690458	0.799546574902	0.787264612157	0.871184443351	0.84749575406	0.847714681772	0.847714681772	0.738553256606	0.609141609844	0.609141609844	0.738553256606	0.844536853919	0.571849878985	0.824808067613	0.662143150493	0.662143150493	0.974550998085	0.974550998085	0.654783195596	0.723655053782	0.723655053782	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.696127437394	0.415398472954	0.696127437394	0.415398472954	0.696127437394	0.654783195596	0.328631661988	0.0	0.0	0.0	0.0	0.328631661988	0.0	0.0	0.654783195596	0.0	0.0	0.328631661988	0.654783195596	0.654783195596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.328631661988	0.0	0.0	0.0	0.0	0.0	0.654783195596
TriC__Pseudomonas_aeruginosa_PAO1_	0.780870260052	0.843154949973	0.868777120186	0.913057122898	0.925247333353	0.801276405835	0.913057122898	0.939680215057	0.913057122898	0.974550998085	0.962306403228	0.925247333353	0.962306403228	0.9783690458	0.942381756817	0.729633881452	0.777594655199	0.957711702266	0.82930317722	0.939680215057	0.763899521974	0.812799613109	0.720823611286	0.9783690458	0.761955760638	0.9783690458	0.9354601436	0.9783690458	0.799546574902	0.787264612157	0.871184443351	0.84749575406	0.847714681772	0.847714681772	0.738553256606	0.609141609844	0.609141609844	0.738553256606	0.844536853919	0.571849878985	0.824808067613	0.662143150493	0.662143150493	0.974550998085	0.974550998085	0.654783195596	0.723655053782	0.723655053782	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.696127437394	0.415398472954	0.696127437394	0.415398472954	0.696127437394	0.654783195596	0.328631661988	0.0	0.0	0.0	0.0	0.328631661988	0.0	0.0	0.654783195596	0.0	0.0	0.328631661988	0.654783195596	0.654783195596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.328631661988	0.0	0.0	0.0	0.0	0.0	0.654783195596
Pseudomonas_mutant_PhoQ_conferring_resistance_to_colistin__Pseudomonas_aeruginosa_PAO1_	0.780870260052	0.843154949973	0.868777120186	0.913057122898	0.925247333353	0.801276405835	0.913057122898	0.939680215057	0.913057122898	0.974550998085	0.962306403228	0.925247333353	0.962306403228	0.9783690458	0.942381756817	0.729633881452	0.777594655199	0.957711702266	0.82930317722	0.939680215057	0.763899521974	0.812799613109	0.720823611286	0.9783690458	0.761955760638	0.9783690458	0.9354601436	0.9783690458	0.799546574902	0.787264612157	0.871184443351	0.84749575406	0.847714681772	0.847714681772	0.738553256606	0.609141609844	0.609141609844	0.738553256606	0.844536853919	0.571849878985	0.824808067613	0.662143150493	0.662143150493	0.974550998085	0.974550998085	0.654783195596	0.723655053782	0.723655053782	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.696127437394	0.415398472954	0.696127437394	0.415398472954	0.696127437394	0.654783195596	0.328631661988	0.0	0.0	0.0	0.0	0.328631661988	0.0	0.0	0.654783195596	0.0	0.0	0.328631661988	0.654783195596	0.654783195596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.328631661988	0.0	0.0	0.0	0.0	0.0	0.654783195596
mexZ__Pseudomonas_aeruginosa_PAO1_	0.780870260052	0.843154949973	0.868777120186	0.913057122898	0.925247333353	0.801276405835	0.913057122898	0.939680215057	0.913057122898	0.974550998085	0.962306403228	0.925247333353	0.962306403228	0.9783690458	0.942381756817	0.729633881452	0.777594655199	0.957711702266	0.82930317722	0.939680215057	0.763899521974	0.812799613109	0.720823611286	0.9783690458	0.761955760638	0.9783690458	0.9354601436	0.9783690458	0.799546574902	0.787264612157	0.871184443351	0.84749575406	0.847714681772	0.847714681772	0.738553256606	0.609141609844	0.609141609844	0.738553256606	0.844536853919	0.571849878985	0.824808067613	0.662143150493	0.662143150493	0.974550998085	0.974550998085	0.654783195596	0.723655053782	0.723655053782	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.696127437394	0.415398472954	0.696127437394	0.415398472954	0.696127437394	0.654783195596	0.328631661988	0.0	0.0	0.0	0.0	0.328631661988	0.0	0.0	0.654783195596	0.0	0.0	0.328631661988	0.654783195596	0.654783195596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.328631661988	0.0	0.0	0.0	0.0	0.0	0.654783195596
Pseudomonas_aeruginosa_soxR__Pseudomonas_aeruginosa_PAO1_	0.780870260052	0.843154949973	0.868777120186	0.913057122898	0.925247333353	0.801276405835	0.913057122898	0.939680215057	0.913057122898	0.974550998085	0.962306403228	0.925247333353	0.962306403228	0.9783690458	0.942381756817	0.729633881452	0.777594655199	0.957711702266	0.82930317722	0.939680215057	0.763899521974	0.812799613109	0.720823611286	0.9783690458	0.761955760638	0.9783690458	0.9354601436	0.9783690458	0.799546574902	0.787264612157	0.871184443351	0.84749575406	0.847714681772	0.847714681772	0.738553256606	0.609141609844	0.609141609844	0.738553256606	0.844536853919	0.571849878985	0.824808067613	0.662143150493	0.662143150493	0.974550998085	0.974550998085	0.654783195596	0.723655053782	0.723655053782	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.696127437394	0.415398472954	0.696127437394	0.415398472954	0.696127437394	0.654783195596	0.328631661988	0.0	0.0	0.0	0.0	0.328631661988	0.0	0.0	0.654783195596	0.0	0.0	0.328631661988	0.654783195596	0.654783195596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.328631661988	0.0	0.0	0.0	0.0	0.0	0.654783195596
MuxA__Pseudomonas_aeruginosa_PAO1_	0.780870260052	0.843154949973	0.868777120186	0.913057122898	0.925247333353	0.801276405835	0.913057122898	0.939680215057	0.913057122898	0.974550998085	0.962306403228	0.925247333353	0.962306403228	0.9783690458	0.942381756817	0.729633881452	0.777594655199	0.957711702266	0.82930317722	0.939680215057	0.763899521974	0.812799613109	0.720823611286	0.9783690458	0.761955760638	0.9783690458	0.9354601436	0.9783690458	0.799546574902	0.787264612157	0.871184443351	0.84749575406	0.847714681772	0.847714681772	0.738553256606	0.609141609844	0.609141609844	0.738553256606	0.844536853919	0.571849878985	0.824808067613	0.662143150493	0.662143150493	0.974550998085	0.974550998085	0.654783195596	0.723655053782	0.723655053782	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.696127437394	0.415398472954	0.696127437394	0.415398472954	0.696127437394	0.654783195596	0.328631661988	0.0	0.0	0.0	0.0	0.328631661988	0.0	0.0	0.654783195596	0.0	0.0	0.328631661988	0.654783195596	0.654783195596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.328631661988	0.0	0.0	0.0	0.0	0.0	0.654783195596
arnA__Pseudomonas_aeruginosa_PAO1_	0.764566083202	0.821092733757	0.868777120186	0.913057122898	0.925247333353	0.828166576662	0.913057122898	0.939680215057	0.913057122898	0.974550998085	0.962306403228	0.925247333353	0.962306403228	0.9783690458	0.942381756817	0.78164063453	0.812151037008	0.957711702266	0.821301162376	0.939680215057	0.808774523359	0.871740451348	0.793123380509	0.9783690458	0.85515566001	0.9783690458	0.9354601436	0.9783690458	0.875664952835	0.875664952835	0.871184443351	0.84749575406	0.847714681772	0.947748292512	0.846861357265	0.719672848067	0.738553256606	0.738553256606	0.844536853919	0.709310186593	0.824808067613	0.662143150493	0.662143150493	0.974550998085	0.974550998085	0.9783690458	0.723655053782	0.723655053782	0.474173907327	0.474173907327	0.474173907327	0.474173907327	0.974550998085	0.415398472954	0.696127437394	0.415398472954	0.974550998085	0.654783195596	0.654783195596	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.9783690458	0.328631661988	0.328631661988	0.328631661988	0.654783195596	0.654783195596	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.0	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.9783690458
mexJ__Pseudomonas_aeruginosa_PAO1_	0.780870260052	0.843154949973	0.868777120186	0.913057122898	0.925247333353	0.801276405835	0.913057122898	0.939680215057	0.913057122898	0.974550998085	0.962306403228	0.925247333353	0.962306403228	0.9783690458	0.942381756817	0.729633881452	0.777594655199	0.957711702266	0.82930317722	0.939680215057	0.763899521974	0.812799613109	0.720823611286	0.9783690458	0.761955760638	0.9783690458	0.9354601436	0.9783690458	0.799546574902	0.787264612157	0.871184443351	0.84749575406	0.847714681772	0.847714681772	0.738553256606	0.609141609844	0.609141609844	0.738553256606	0.844536853919	0.571849878985	0.824808067613	0.662143150493	0.662143150493	0.974550998085	0.974550998085	0.654783195596	0.723655053782	0.723655053782	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.696127437394	0.415398472954	0.696127437394	0.415398472954	0.696127437394	0.654783195596	0.328631661988	0.0	0.0	0.0	0.0	0.328631661988	0.0	0.0	0.654783195596	0.0	0.0	0.328631661988	0.654783195596	0.654783195596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.328631661988	0.0	0.0	0.0	0.0	0.0	0.654783195596
mexL__Pseudomonas_aeruginosa_PAO1_	0.780870260052	0.843154949973	0.868777120186	0.913057122898	0.925247333353	0.801276405835	0.913057122898	0.939680215057	0.913057122898	0.974550998085	0.962306403228	0.925247333353	0.962306403228	0.9783690458	0.942381756817	0.729633881452	0.777594655199	0.957711702266	0.82930317722	0.939680215057	0.763899521974	0.812799613109	0.720823611286	0.9783690458	0.761955760638	0.9783690458	0.9354601436	0.9783690458	0.799546574902	0.787264612157	0.871184443351	0.84749575406	0.847714681772	0.847714681772	0.738553256606	0.609141609844	0.609141609844	0.738553256606	0.844536853919	0.571849878985	0.824808067613	0.662143150493	0.662143150493	0.974550998085	0.974550998085	0.654783195596	0.723655053782	0.723655053782	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.696127437394	0.415398472954	0.696127437394	0.415398472954	0.696127437394	0.654783195596	0.328631661988	0.0	0.0	0.0	0.0	0.328631661988	0.0	0.0	0.654783195596	0.0	0.0	0.328631661988	0.654783195596	0.654783195596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.328631661988	0.0	0.0	0.0	0.0	0.0	0.654783195596
nalC__Pseudomonas_aeruginosa_PAO1_	0.780870260052	0.843154949973	0.868777120186	0.913057122898	0.925247333353	0.801276405835	0.913057122898	0.939680215057	0.913057122898	0.974550998085	0.962306403228	0.925247333353	0.962306403228	0.9783690458	0.942381756817	0.729633881452	0.777594655199	0.957711702266	0.82930317722	0.939680215057	0.763899521974	0.812799613109	0.720823611286	0.9783690458	0.761955760638	0.9783690458	0.9354601436	0.9783690458	0.799546574902	0.787264612157	0.871184443351	0.84749575406	0.847714681772	0.847714681772	0.738553256606	0.609141609844	0.609141609844	0.738553256606	0.844536853919	0.571849878985	0.824808067613	0.662143150493	0.662143150493	0.974550998085	0.974550998085	0.654783195596	0.723655053782	0.723655053782	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.696127437394	0.415398472954	0.696127437394	0.415398472954	0.696127437394	0.654783195596	0.328631661988	0.0	0.0	0.0	0.0	0.328631661988	0.0	0.0	0.654783195596	0.0	0.0	0.328631661988	0.654783195596	0.654783195596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.328631661988	0.0	0.0	0.0	0.0	0.0	0.654783195596
