#SampleID	SOURCE_ENV	Env	SourceSink	TITLE	METAPHLAN_BARCODE	RUN_DATE	STUDY_CENTER	PRINCIPAL_INVESTIGATOR	PRINCIPAL_INVESTIGATOR_CONTACT	SEQUENCING_METH
SRS049995	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS050007	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS050025	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS050026	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS050029	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS050071	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS050184	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS050225	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS050244	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS050299	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS050422	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS050484	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS050520	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS050557	R_Retroauricular_crease	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS050628	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS050669	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS050709	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS050752	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS050783	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS050799	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS050801	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS050905	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS050925	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS050941	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS050974	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS050998	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS051031	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS051060	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS051116	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS051228	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS051244	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS051378	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS051505	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS051548	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS051600	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS051610	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS051613	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS051637	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS051786	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS051791	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS051882	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS051930	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS051941	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS052027	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS052061	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS052078	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS052095	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS052227	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS052330	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS052518	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS052570	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS052576	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS052590	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS052604	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS052620	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS052668	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS052697	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS052756	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS052778	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS052859	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS052874	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS052876	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS052988	R_Retroauricular_crease	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS053087	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS053214	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS053290	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS053335	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS053356	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS053398	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS053437	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS053573	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS053578	L_Retroauricular_crease	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS053583	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS053584	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS053587	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS053603	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS053630	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS053649	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS053741	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS053854	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS053895	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS053917	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS054018	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS054059	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS054061	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS054079	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS054196	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS054352	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS054430	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS054569	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS054590	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS054653	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS054687	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS054753	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS054776	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS054807	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS054869	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS054905	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS054956	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS054962	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS054976	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS054995	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS055017	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS055018	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS055118	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS055177	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS055288	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS055298	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS055378	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS055401	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS055426	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS055450	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS055495	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS055533	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS055966	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS055982	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS056042	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS056090	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS056113	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS056156	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS056157	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS056210	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS056259	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS056273	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS056323	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS056327	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS056447	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS056461	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS056481	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS056483	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS056519	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS056537	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS056622	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS056623	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS056695	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS056699	L_Retroauricular_crease	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS056712	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS056796	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS056892	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS056896	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS056906	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS056951	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS057022	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS057049	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS057083	R_Retroauricular_crease	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS057124	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS057205	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS057244	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS057344	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS057355	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS057389	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS057478	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS057480	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS057490	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS057539	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS057559	L_Retroauricular_crease	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS057619	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS057692	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS057717	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS057791	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS057807	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS057886	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS057894	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS057931	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS058053	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS058070	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS058075	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS058094	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS058105	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS058145	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS058182	R_Retroauricular_crease	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS058186	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS058213	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS058221	R_Retroauricular_crease	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS058261	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS058268	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS058336	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS058456	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS058646	L_Retroauricular_crease	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS058693	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS058723	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS058730	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS058770	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS058808	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS062418	Subgingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS062427	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS062512	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS062520	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS062540	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS062544	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS062545	Vaginal_introitus	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS062632	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS062640	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS062654	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS062668	Throat	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS062701	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS062713	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS062714	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS062716	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS062752	Vaginal_introitus	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS062761	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS062878	Hard_palate	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS062906	Vaginal_introitus	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS062931	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS063005	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS063035	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS063040	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS063102	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS063116	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS063127	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS063140	Throat	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS063178	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS063190	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS063193	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS063215	Subgingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS063246	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS063272	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS063287	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS063288	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS063351	Palatine_Tonsils	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS063370	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS063373	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS063413	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS063417	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS063418	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS063478	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS063485	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS063486	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS063489	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS063492	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS063518	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS063603	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS063621	Palatine_Tonsils	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS063672	Subgingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS063678	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS063686	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS063801	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS063804	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS063813	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS063823	Keratinized_gingiva	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS063858	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS063871	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS063912	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS063928	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS063929	Throat	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS063985	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS063999	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS064014	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS064022	Palatine_Tonsils	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS064097	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS064158	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS064197	Keratinized_gingiva	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS064219	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS064225	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS064232	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS064234	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS064260	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS064263	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS064276	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS064376	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS064382	Vaginal_introitus	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS064393	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS064423	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS064449	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS064466	Subgingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS064482	Palatine_Tonsils	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS064557	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS064568	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS064572	L_Retroauricular_crease	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS064617	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS064645	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS064662	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS064666	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS064704	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS064757	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS064774	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS064809	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS064831	Palatine_Tonsils	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS064937	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS064973	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS064996	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS065091	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS065099	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS065133	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS065142	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS065176	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS065179	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS065187	R_Retroauricular_crease	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS065278	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS065299	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS065306	Palatine_Tonsils	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS065310	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS065335	Throat	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS065347	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS065397	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS065431	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS065504	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS065518	Saliva	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS065542	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS065547	Mid_vagina	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS065720	Throat	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS074586	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS074592	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS074598	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS074663	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS074670	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS074676	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS074678	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS074682	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS074688	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS074964	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS074970	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS074972	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS074976	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS074982	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS075021	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS075033	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS075078	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS075084	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS075086	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS075090	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS075092	L_Retroauricular_crease	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS075093	R_Retroauricular_crease	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS075096	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS075341	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS075347	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS075349	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
